Course,  1251,   1255,   1259,   1261,   1265,   1269,   1271,   1275,   1279,   1281,   1285,   1289,   1291,   1295,   1299
HLTH680, 0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      0
HLTH681, 0,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      0,      0,      0
HLTH683, 0,      0,      0,      0,      0,      0,      0,      0,      1,      0,      0,      0,      0,      0,      0
HLTH687, 0,      0,      0,      1,      0,      0,      1,      0,      1,      0,      0,      0,      0,      0,      0
PHIL699, 0,      0,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      01,      0
ECON622, 0,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      0,      0,      0
