Course,   1251,   1255,   1259,   1261,   1265,   1269,   1271,   1275,   1279,   1281,   1285,   1289,   1291,   1295,   1299
ME452,   0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      0
ME459,   0,      0,      0,      1,      0,      0,      1,      0,      0,      1,      0,      0,      0,      0,      0
ME571,   0,      0,      0,      0,      0,      0,      0,      0,      1,      0,      0,      0,      0,      0,      0
